Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,1.386193,1.424119,1.363699,1.401786,1.401786,1882912649
2021-08-07,1.402523,1.484598,1.396750,1.470677,1.470677,2489155525
2021-08-08,1.473097,1.494273,1.408625,1.427830,1.427830,1977739378
2021-08-09,1.426617,1.498564,1.394436,1.477640,1.477640,1821319632
2021-08-10,1.475262,1.699575,1.458569,1.672566,1.672566,3460499377
2021-08-11,1.677949,1.894406,1.670661,1.798038,1.798038,6144078169
2021-08-12,1.795803,1.866757,1.684125,1.823878,1.823878,5590812297
2021-08-13,1.832760,2.145926,1.828374,2.136079,2.136079,7661020085
2021-08-14,2.138287,2.250360,2.093593,2.191687,2.191687,7965959274
2021-08-15,2.189896,2.248431,2.039562,2.169153,2.169153,5964077684
2021-08-16,2.167868,2.195450,2.051724,2.079417,2.079417,4479074279
2021-08-17,2.072315,2.141046,1.912754,1.926601,1.926601,3862425430
2021-08-18,1.924480,2.161289,1.887675,2.108560,2.108560,4919304569
2021-08-19,2.105524,2.449876,2.047941,2.428140,2.428140,8287149082
2021-08-20,2.437795,2.575276,2.378612,2.457702,2.457702,8323304733
2021-08-21,2.457214,2.528989,2.387616,2.435435,2.435435,4710945373
2021-08-22,2.436862,2.718612,2.433664,2.713725,2.713725,6726764969
2021-08-23,2.708616,2.967398,2.693827,2.917386,2.917386,9761269047
2021-08-24,2.920038,2.947403,2.598319,2.721091,2.721091,9395142433
2021-08-25,2.725629,2.795994,2.608796,2.738132,2.738132,6920886097
2021-08-26,2.741166,2.783461,2.473766,2.535528,2.535528,6555135612
2021-08-27,2.531772,2.944447,2.498699,2.944197,2.944197,8077144313
2021-08-28,2.947338,2.948675,2.782474,2.847490,2.847490,5503772825
2021-08-29,2.850029,2.936252,2.730336,2.855986,2.855986,5290685515
2021-08-30,2.850741,2.885242,2.724317,2.733160,2.733160,5221151798
2021-08-31,2.737641,2.877878,2.706473,2.772475,2.772475,5085983512
2021-09-01,2.769947,2.902614,2.726327,2.870767,2.870767,4652638822
2021-09-02,2.869750,3.099186,2.839781,2.963438,2.963438,7376031836
2021-09-03,2.959315,3.029436,2.907606,2.968239,2.968239,5244576777
2021-09-04,2.966390,2.966390,2.810206,2.832807,2.832807,4675923261
2021-09-05,2.831425,2.954971,2.826377,2.910824,2.910824,4259327908
2021-09-06,2.911581,2.926230,2.804009,2.831897,2.831897,4625766871
2021-09-07,2.832807,2.872511,2.040953,2.502491,2.502491,11700337851
2021-09-08,2.506859,2.564514,2.211509,2.474989,2.474989,8032727286
2021-09-09,2.406712,2.621054,2.387085,2.517666,2.517666,6031548418
2021-09-10,2.517666,2.585671,2.302802,2.385911,2.385911,6130460769
2021-09-11,2.385186,2.796062,2.375493,2.633950,2.633950,8670619500
2021-09-12,2.641341,2.783103,2.511185,2.581727,2.581727,8111330870
2021-09-13,2.582778,2.590281,2.315688,2.400663,2.400663,6214066598
2021-09-14,2.403186,2.432490,2.328019,2.395638,2.395638,3934706576
2021-09-15,2.397332,2.578296,2.364347,2.501635,2.501635,4185888557
2021-09-16,2.503889,2.512983,2.383594,2.420969,2.420969,3323103389
2021-09-17,2.418439,2.441715,2.326710,2.346419,2.346419,2448833581
2021-09-18,2.347429,2.435803,2.313549,2.369978,2.369978,2118771218
2021-09-19,2.369956,2.391871,2.265415,2.282299,2.282299,2224777431
2021-09-20,2.283438,2.289793,1.989418,2.063989,2.063989,5935941714
2021-09-21,2.079772,2.224538,1.923280,1.987028,1.987028,6063428617
2021-09-22,1.984266,2.266182,1.970946,2.266182,2.266182,4876595304
2021-09-23,2.259691,2.344563,2.183468,2.330941,2.330941,3463572829
2021-09-24,2.329006,2.344986,2.077399,2.281269,2.281269,6064304812
2021-09-25,2.279395,2.458108,2.241186,2.301541,2.301541,6081076538
2021-09-26,2.302443,2.302443,2.153531,2.208495,2.208495,4143032820
2021-09-27,2.212038,2.271561,2.133972,2.135905,2.135905,2990138100
2021-09-28,2.133217,2.172157,2.030042,2.039139,2.039139,3092923646
2021-09-29,2.039015,2.144665,2.023027,2.065688,2.065688,2869486117
2021-09-30,2.066589,2.134077,2.053454,2.114452,2.114452,2621620164
2021-10-01,2.116249,2.274002,2.096256,2.258127,2.258127,3235813427
2021-10-02,2.254531,2.320416,2.195434,2.251459,2.251459,2911039833
2021-10-03,2.249317,2.307575,2.223882,2.252873,2.252873,2331706759
2021-10-04,2.251848,2.253159,2.155800,2.189235,2.189235,2249001043
2021-10-05,2.189178,2.256643,2.181561,2.233124,2.233124,2090074822
2021-10-06,2.233087,2.250027,2.116876,2.212155,2.212155,2719301133
2021-10-07,2.210038,2.369656,2.153612,2.276995,2.276995,3265277489
2021-10-08,2.277983,2.309177,2.223705,2.237176,2.237176,1977478611
2021-10-09,2.234527,2.297457,2.221574,2.266615,2.266615,1953066446
2021-10-10,2.267288,2.276212,2.174145,2.197214,2.197214,2036732421
2021-10-11,2.191907,2.249355,2.122026,2.173389,2.173389,2386202338
2021-10-12,2.173525,2.173575,2.075584,2.119190,2.119190,3467823586
2021-10-13,2.119377,2.196761,2.089565,2.189053,2.189053,3088601173
2021-10-14,2.187248,2.221947,2.158867,2.170363,2.170363,2171800205
2021-10-15,2.172978,2.240569,2.139135,2.214651,2.214651,3419909583
2021-10-16,2.215554,2.247748,2.171732,2.177713,2.177713,2415050040
2021-10-17,2.177637,2.187675,2.096560,2.156963,2.156963,2044782419
2021-10-18,2.157833,2.169890,2.109943,2.128263,2.128263,2594342479
2021-10-19,2.128213,2.155572,2.096606,2.112962,2.112962,3071082063
2021-10-20,2.111303,2.206168,2.095114,2.185950,2.185950,3023618047
2021-10-21,2.189640,2.296410,2.134710,2.136591,2.136591,3967007331
2021-10-22,2.137513,2.208740,2.133419,2.154199,2.154199,2785878320
2021-10-23,2.156006,2.174763,2.134751,2.166815,2.166815,2115938187
2021-10-24,2.166816,2.169683,2.095419,2.123435,2.123435,2188895748
2021-10-25,2.119801,2.176252,2.115651,2.144066,2.144066,2398064828
2021-10-26,2.143916,2.199589,2.128982,2.138777,2.138777,2803084142
2021-10-27,2.137858,2.154367,1.833420,1.913237,1.913237,5058404282
2021-10-28,1.912248,2.054593,1.910781,1.988219,1.988219,4494724914
2021-10-29,1.987413,2.044696,1.982498,2.012187,2.012187,2884450462
2021-10-30,2.012207,2.016995,1.932392,1.957422,1.957422,2313950989
2021-10-31,1.955862,2.022236,1.923054,1.965026,1.965026,2446176744
2021-11-01,1.964962,2.015316,1.917960,1.950002,1.950002,2649338831
2021-11-02,1.949818,1.996540,1.934827,1.971377,1.971377,2459979881
2021-11-03,1.971404,2.144626,1.950845,2.063701,2.063701,4722705987
2021-11-04,2.064559,2.100966,1.956403,1.984882,1.984882,3301214469
2021-11-05,1.984745,2.018975,1.963668,1.986206,1.986206,2274851985
2021-11-06,1.985306,2.039940,1.946815,2.006609,2.006609,1883049324
2021-11-07,2.006963,2.036167,1.978159,2.021872,2.021872,1871914235
2021-11-08,2.021946,2.138435,2.011635,2.124419,2.124419,3157370460
2021-11-09,2.126183,2.375914,2.107469,2.273483,2.273483,7356647142
2021-11-10,2.268922,2.359522,1.944602,2.101802,2.101802,6436473948
2021-11-11,2.101769,2.152531,2.063564,2.085524,2.085524,3597674965
2021-11-12,2.082225,2.102994,1.994117,2.045766,2.045766,2818140241
2021-11-13,2.046191,2.079476,2.023658,2.053104,2.053104,2022529448
2021-11-14,2.052102,2.070042,2.012070,2.040853,2.040853,1527465250
2021-11-15,2.041248,2.094682,2.014811,2.015587,2.015587,1411134707
2021-11-16,2.021147,2.021147,1.786474,1.877235,1.877235,3400794601
2021-11-17,1.877808,1.893318,1.805297,1.875540,1.875540,2869765024
2021-11-18,1.876270,1.908513,1.710864,1.788331,1.788331,2511854943
2021-11-19,1.787225,1.894425,1.756623,1.864793,1.864793,1897885322
2021-11-20,1.864640,1.955915,1.860625,1.921736,1.921736,1632660169
2021-11-21,1.922869,1.922869,1.836332,1.839763,1.839763,1252654509
2021-11-22,1.838291,1.839811,1.759830,1.776555,1.776555,1581033619
2021-11-23,1.778283,1.817630,1.745127,1.750503,1.750503,1765447419
2021-11-24,1.751246,1.752388,1.594203,1.686423,1.686423,1983587289
2021-11-25,1.667261,1.748867,1.620885,1.651345,1.651345,3072612884
2021-11-26,1.676388,1.685440,1.502046,1.528420,1.528420,3011271612
2021-11-27,1.531957,1.585799,1.531957,1.546118,1.546118,1560548721
2021-11-28,1.546672,1.598509,1.433618,1.592855,1.592855,2236244253
2021-11-29,1.594501,1.636148,1.559918,1.602508,1.602508,1801591216
2021-11-30,1.602102,1.628403,1.549843,1.554903,1.554903,1814169292
2021-12-01,1.552819,1.622388,1.534562,1.547713,1.547713,1666236481
2021-12-02,1.547706,1.756863,1.521645,1.715366,1.715366,3716108059
2021-12-03,1.720719,1.728509,1.532564,1.556555,1.556555,2675040145
2021-12-04,1.558386,1.558615,1.205124,1.420706,1.420706,4076290725
2021-12-05,1.420609,1.436573,1.290549,1.378105,1.378105,3034823821
2021-12-06,1.379189,1.438994,1.257868,1.425393,1.425393,2642050277
2021-12-07,1.423189,1.477548,1.370552,1.381941,1.381941,2210387832
2021-12-08,1.380939,1.423688,1.343517,1.397074,1.397074,1764297116
2021-12-09,1.393739,1.407885,1.290440,1.290440,1.290440,1670588001
2021-12-10,1.291753,1.331853,1.210024,1.211689,1.211689,1721213997
2021-12-11,1.213407,1.362157,1.195143,1.354248,1.354248,1693932686
2021-12-12,1.352221,1.411960,1.321837,1.347282,1.347282,1473164555
2021-12-13,1.347895,1.357773,1.202574,1.225348,1.225348,1448791702
2021-12-14,1.224460,1.269876,1.201422,1.222835,1.222835,1596202685
2021-12-15,1.266263,1.329269,1.207161,1.311847,1.311847,1634066534
2021-12-16,1.311818,1.331010,1.236784,1.240534,1.240534,1293311594
2021-12-17,1.240744,1.258695,1.187881,1.219892,1.219892,1376131289
2021-12-18,1.220517,1.267222,1.201947,1.242534,1.242534,1057989368
2021-12-19,1.242394,1.309385,1.241757,1.244661,1.244661,1220196479
2021-12-20,1.243437,1.260699,1.202716,1.238240,1.238240,1365306484
2021-12-21,1.236419,1.289425,1.229115,1.280859,1.280859,1149078005
2021-12-22,1.280337,1.366798,1.278285,1.328041,1.328041,1528804985
2021-12-23,1.328843,1.489489,1.311121,1.474691,1.474691,2068524292
2021-12-24,1.473877,1.490347,1.383480,1.392367,1.392367,1337799712
2021-12-25,1.394186,1.460733,1.385219,1.453495,1.453495,1005403101
2021-12-26,1.453510,1.468327,1.410834,1.456045,1.456045,1111799397
2021-12-27,1.455838,1.590728,1.452088,1.512913,1.512913,1891237484
2021-12-28,1.515092,1.537979,1.381352,1.402264,1.402264,2111991275
2021-12-29,1.401962,1.436113,1.328470,1.330814,1.330814,1516774796
2021-12-30,1.332747,1.376474,1.300004,1.360415,1.360415,1292798472
2021-12-31,1.360470,1.379202,1.287365,1.310209,1.310209,1271633462
2022-01-01,1.310130,1.376975,1.309787,1.376975,1.376975,851279685
2022-01-02,1.377017,1.388755,1.346515,1.377584,1.377584,881893010
2022-01-03,1.377599,1.377599,1.315800,1.321637,1.321637,956659954
2022-01-04,1.321508,1.349682,1.299482,1.311658,1.311658,1014646349
2022-01-05,1.311944,1.350875,1.202679,1.236002,1.236002,1416139355
2022-01-06,1.235209,1.294576,1.193416,1.279782,1.279782,1559075484
2022-01-07,1.279917,1.282408,1.193237,1.211547,1.211547,1751707653
2022-01-08,1.211468,1.252670,1.138116,1.187512,1.187512,1499054949
2022-01-09,1.187693,1.204036,1.153479,1.173860,1.173860,1088569809
2022-01-10,1.173786,1.178859,1.080153,1.128052,1.128052,1481621292
2022-01-11,1.127857,1.193615,1.125648,1.185110,1.185110,1089929557
2022-01-12,1.185551,1.306346,1.185551,1.304535,1.304535,1651269250
